transaction_id,user_id,transaction_date,product_category,amount_usd
TX_141980,USR_12001,2025-08-23,High-Yield Savings,954.11
TX_141981,USR_14924,2025-09-10,High-Yield Savings,794.61
TX_141982,USR_12718,2025-04-11,Robo-Advisory,327.95
TX_141983,USR_13316,2025-11-12,Crypto,39.26
TX_141984,USR_14346,2024-07-21,High-Yield Savings,163.26
TX_141985,USR_11189,2025-10-31,Crypto,330.55
TX_141986,USR_13575,2025-10-26,Equities,272.21
TX_141987,USR_11229,2025-01-13,High-Yield Savings,126.91
TX_141988,USR_11144,2025-02-04,High-Yield Savings,1176.65
TX_141989,USR_10682,2024-03-30,High-Yield Savings,172.12
TX_141990,USR_14374,2025-06-01,Crypto,158.79
TX_141991,USR_13608,2025-01-29,Equities,492.85
TX_141992,USR_11509,2024-11-28,Crypto,64.97
TX_141993,USR_13739,2024-01-16,Robo-Advisory,41.98
TX_141994,USR_13682,2024-11-26,Robo-Advisory,165.94
TX_141995,USR_13933,2025-04-24,Equities,87.41
TX_141996,USR_10082,2025-08-01,Robo-Advisory,189.54
TX_141997,USR_13968,2025-02-14,Robo-Advisory,1400.54
TX_141998,USR_14972,2024-03-20,Crypto,60.23
TX_141999,USR_10875,2024-12-22,High-Yield Savings,685.94
TX_142000,USR_10221,2024-10-09,Equities,353.64
TX_142001,USR_11564,2025-06-20,Equities,91.25
TX_142002,USR_10647,2025-02-23,Equities,310.99
TX_142003,USR_13133,2024-07-29,Crypto,215.54
TX_142004,USR_11189,2025-08-23,Crypto,67.6
TX_142005,USR_12178,2025-09-06,Robo-Advisory,236.6
TX_142006,USR_11794,2025-08-19,Crypto,51.03
TX_142007,USR_12253,2024-10-20,Equities,2894.13
TX_142008,USR_13243,2024-06-16,Equities,376.95
TX_142009,USR_12928,2025-06-07,Robo-Advisory,222.53
TX_142010,USR_12216,2024-06-05,Equities,421.02
TX_142011,USR_10154,2024-11-22,Crypto,181.71
TX_142012,USR_11115,2024-04-30,Equities,1524.42
TX_142013,USR_11179,2025-10-30,Crypto,14.22
TX_142014,USR_14100,2025-08-30,Equities,187.4
TX_142015,USR_12730,2025-08-09,Robo-Advisory,1522.57
TX_142016,USR_14095,2024-08-26,Crypto,70.29
TX_142017,USR_12824,2024-08-05,Crypto,43.76
TX_142018,USR_13548,2025-07-31,Crypto,229.53
TX_142019,USR_14974,2024-07-08,Crypto,92.51
TX_142020,USR_11052,2025-09-01,Crypto,320.7
TX_142021,USR_11418,2025-05-24,Robo-Advisory,527.33
TX_142022,USR_13938,2025-08-08,Equities,543.96
TX_142023,USR_14316,2024-12-19,Equities,734.43
TX_142024,USR_14878,2025-05-10,Equities,140.04
TX_142025,USR_11175,2024-08-03,Crypto,459.48
TX_142026,USR_12082,2025-04-22,Robo-Advisory,189.93
TX_142027,USR_14921,2025-05-15,Crypto,122.57
TX_142028,USR_10958,2025-03-11,Crypto,12.83
TX_142029,USR_12659,2025-05-25,High-Yield Savings,612.58
TX_142030,USR_11782,2025-06-05,Robo-Advisory,274.99
TX_142031,USR_13293,2024-10-17,Crypto,105.2
TX_142032,USR_10699,2025-07-28,Equities,615.82
TX_142033,USR_11623,2024-03-15,Crypto,35.83
TX_142034,USR_14543,2025-03-14,Robo-Advisory,28.3
TX_142035,USR_10653,2025-10-18,Crypto,183.17
TX_142036,USR_14236,2024-10-27,Equities,685.57
TX_142037,USR_14352,2024-03-05,Robo-Advisory,74.79
TX_142038,USR_12550,2024-11-07,Crypto,534.33
TX_142039,USR_12417,2025-04-28,Crypto,21.12
TX_142040,USR_13674,2024-07-16,Crypto,120.73
TX_142041,USR_11292,2025-07-17,Crypto,171.51
TX_142042,USR_11553,2024-03-01,High-Yield Savings,970.0
TX_142043,USR_14769,2025-09-20,High-Yield Savings,1039.88
TX_142044,USR_13123,2025-04-22,High-Yield Savings,733.57
TX_142045,USR_14421,2024-07-07,Equities,335.43
TX_142046,USR_11081,2025-06-08,Robo-Advisory,225.88
TX_142047,USR_10282,2025-11-21,Crypto,91.72
TX_142048,USR_13729,2024-01-23,Equities,267.82
TX_142049,USR_11080,2025-08-11,Robo-Advisory,47.12
TX_142050,USR_14475,2024-02-03,Crypto,246.02
TX_142051,USR_14977,2025-09-10,High-Yield Savings,800.66
TX_142052,USR_10590,2024-12-01,Crypto,35.05
TX_142053,USR_14758,2024-09-01,High-Yield Savings,3186.8
TX_142054,USR_14922,2025-03-23,Equities,493.23
TX_142055,USR_13778,2024-01-11,High-Yield Savings,536.88
TX_142056,USR_11528,2024-12-12,High-Yield Savings,2177.36
TX_142057,USR_14373,2025-07-30,High-Yield Savings,1208.65
TX_142058,USR_12454,2024-05-29,Crypto,195.18
TX_142059,USR_10083,2024-02-10,Robo-Advisory,278.27
TX_142060,USR_12192,2025-10-26,Equities,645.27
TX_142061,USR_11926,2024-12-06,Equities,170.48
TX_142062,USR_14008,2025-10-27,Robo-Advisory,101.71
TX_142063,USR_10744,2024-12-03,Crypto,258.86
TX_142064,USR_10150,2024-04-06,Robo-Advisory,2346.44
TX_142065,USR_14644,2025-07-16,Robo-Advisory,153.57
TX_142066,USR_12883,2024-01-24,High-Yield Savings,482.47
TX_142067,USR_12248,2025-06-05,Robo-Advisory,43.18
TX_142068,USR_14604,2024-01-13,Robo-Advisory,215.9
TX_142069,USR_10361,2025-04-23,Robo-Advisory,708.54
TX_142070,USR_11215,2024-01-18,Robo-Advisory,121.02
TX_142071,USR_14625,2024-05-18,High-Yield Savings,1026.46
TX_142072,USR_14258,2025-11-28,Robo-Advisory,230.35
TX_142073,USR_12326,2025-05-23,Equities,526.82
TX_142074,USR_14307,2024-01-21,High-Yield Savings,895.69
TX_142075,USR_11158,2024-11-11,Robo-Advisory,66.8
TX_142076,USR_14939,2025-04-18,Crypto,32.19
TX_142077,USR_14603,2025-07-11,Robo-Advisory,103.0
TX_142078,USR_10944,2025-07-21,Robo-Advisory,104.72
TX_142079,USR_14850,2025-06-03,Equities,474.89
TX_142080,USR_14803,2025-02-04,High-Yield Savings,1317.8
TX_142081,USR_13828,2025-01-06,High-Yield Savings,222.36
TX_142082,USR_11409,2024-03-26,Equities,338.51
TX_142083,USR_12937,2024-11-24,Robo-Advisory,265.6
TX_142084,USR_13758,2025-05-07,Crypto,325.05
TX_142085,USR_14554,2025-05-31,Crypto,79.66
TX_142086,USR_14919,2025-03-15,High-Yield Savings,1483.38
TX_142087,USR_11037,2025-10-15,Crypto,236.47
TX_142088,USR_13226,2024-02-14,Robo-Advisory,45.39
TX_142089,USR_13971,2025-11-28,Equities,1290.07
TX_142090,USR_10615,2025-08-05,High-Yield Savings,612.47
TX_142091,USR_13795,2025-02-26,High-Yield Savings,235.42
TX_142092,USR_10003,2025-09-10,Crypto,309.08
TX_142093,USR_13223,2024-07-03,Robo-Advisory,1268.11
TX_142094,USR_14754,2024-12-29,Equities,203.13
TX_142095,USR_14285,2024-10-11,Equities,132.84
TX_142096,USR_13752,2024-07-21,Equities,662.79
TX_142097,USR_13675,2025-01-07,Robo-Advisory,27.93
TX_142098,USR_11612,2025-04-30,Equities,842.65
TX_142099,USR_14173,2025-06-08,Robo-Advisory,295.67
TX_142100,USR_14529,2025-03-02,Crypto,570.4
TX_142101,USR_14721,2025-07-15,Equities,609.92
TX_142102,USR_10211,2024-07-02,Equities,270.7
TX_142103,USR_12240,2024-03-02,Robo-Advisory,210.76
TX_142104,USR_14322,2024-04-09,Equities,269.86
TX_142105,USR_10339,2025-11-25,Equities,699.09
TX_142106,USR_13211,2024-07-14,Robo-Advisory,478.47
TX_142107,USR_10678,2025-04-12,Equities,173.65
TX_142108,USR_12460,2024-01-12,Crypto,102.57
TX_142109,USR_14281,2024-12-31,Robo-Advisory,124.29
TX_142110,USR_14418,2024-11-28,Equities,231.35
TX_142111,USR_14934,2024-12-11,Equities,826.04
TX_142112,USR_13286,2024-02-07,Equities,80.93
TX_142113,USR_14684,2025-06-18,Equities,476.72
TX_142114,USR_12556,2025-01-02,Equities,317.85
TX_142115,USR_14170,2024-04-27,Robo-Advisory,203.18
TX_142116,USR_12387,2024-12-15,Robo-Advisory,335.9
TX_142117,USR_13632,2024-05-17,Equities,413.28
TX_142118,USR_12366,2025-08-11,High-Yield Savings,535.53
TX_142119,USR_12286,2024-11-25,High-Yield Savings,2845.6
TX_142120,USR_12557,2024-06-07,High-Yield Savings,981.31
TX_142121,USR_10794,2024-06-20,High-Yield Savings,1697.84
TX_142122,USR_12501,2025-02-24,Crypto,409.24
TX_142123,USR_13781,2025-02-12,Crypto,799.19
TX_142124,USR_11657,2025-04-21,Crypto,87.64
TX_142125,USR_13705,2024-01-21,Crypto,33.37
TX_142126,USR_10724,2024-05-22,Robo-Advisory,637.01
TX_142127,USR_10977,2024-08-21,High-Yield Savings,795.8
TX_142128,USR_10896,2025-01-09,High-Yield Savings,269.89
TX_142129,USR_14337,2025-04-26,Crypto,170.22
TX_142130,USR_10075,2025-08-09,Equities,503.95
TX_142131,USR_14443,2024-09-20,Equities,124.1
TX_142132,USR_13602,2025-09-01,Crypto,28.48
TX_142133,USR_11657,2025-09-08,Equities,1488.33
TX_142134,USR_11871,2024-06-02,Crypto,175.72
TX_142135,USR_11531,2025-06-16,Crypto,391.18
TX_142136,USR_13743,2024-11-03,Crypto,65.04
TX_142137,USR_14869,2024-02-19,Crypto,149.92
TX_142138,USR_14208,2025-01-02,Crypto,64.88
TX_142139,USR_10349,2024-08-11,Robo-Advisory,929.25
TX_142140,USR_14860,2024-12-03,Equities,208.42
TX_142141,USR_14886,2024-01-26,Crypto,109.28
TX_142142,USR_13090,2025-07-16,Crypto,194.83
TX_142143,USR_12264,2025-10-17,Crypto,35.35
TX_142144,USR_11523,2024-02-21,Robo-Advisory,313.45
TX_142145,USR_10641,2025-03-16,High-Yield Savings,757.27
TX_142146,USR_10713,2025-01-11,Crypto,253.45
TX_142147,USR_13496,2025-04-12,Robo-Advisory,301.2
TX_142148,USR_14506,2025-04-07,Equities,102.51
TX_142149,USR_12558,2024-10-22,Equities,138.87
TX_142150,USR_14203,2024-05-23,High-Yield Savings,458.56
TX_142151,USR_11927,2024-06-11,Robo-Advisory,152.03
TX_142152,USR_10288,2024-10-08,Crypto,94.34
TX_142153,USR_12770,2024-11-24,Robo-Advisory,357.49
TX_142154,USR_13534,2025-04-08,Equities,272.52
TX_142155,USR_12049,2024-07-05,Robo-Advisory,209.41
TX_142156,USR_11623,2025-08-13,Robo-Advisory,716.7
TX_142157,USR_10252,2025-08-18,Equities,156.6
TX_142158,USR_12270,2025-01-21,Equities,381.6
TX_142159,USR_13279,2025-10-06,High-Yield Savings,575.73
TX_142160,USR_14725,2025-02-27,Robo-Advisory,518.24
TX_142161,USR_13662,2025-11-25,Equities,64.32
TX_142162,USR_10367,2024-03-17,Crypto,36.59
TX_142163,USR_11570,2025-03-07,Equities,223.49
TX_142164,USR_12030,2024-08-22,Crypto,316.87
TX_142165,USR_13070,2025-03-30,Crypto,188.99
TX_142166,USR_14454,2025-03-31,Crypto,90.04
TX_142167,USR_14508,2025-02-14,Robo-Advisory,767.72
TX_142168,USR_12446,2024-11-24,High-Yield Savings,848.24
TX_142169,USR_14639,2024-12-17,Equities,124.24
TX_142170,USR_12700,2024-08-24,Robo-Advisory,388.44
TX_142171,USR_13961,2025-11-06,Crypto,385.37
TX_142172,USR_11845,2024-02-05,High-Yield Savings,217.55
TX_142173,USR_14623,2024-02-08,Robo-Advisory,137.66
TX_142174,USR_13337,2025-04-03,Crypto,192.79
TX_142175,USR_12296,2024-06-12,Robo-Advisory,91.38
TX_142176,USR_12231,2024-04-23,Equities,251.67
TX_142177,USR_13265,2025-06-02,Crypto,173.51
TX_142178,USR_10052,2025-09-06,Equities,66.02
TX_142179,USR_12129,2024-05-28,Equities,968.0
TX_142180,USR_11569,2024-03-28,Equities,50.96
TX_142181,USR_13924,2024-07-05,Robo-Advisory,144.85
TX_142182,USR_11408,2025-11-11,Equities,193.92
TX_142183,USR_10718,2024-11-05,Equities,812.72
TX_142184,USR_10570,2025-06-18,Crypto,14.5
TX_142185,USR_11048,2024-05-15,Robo-Advisory,633.51
TX_142186,USR_13999,2024-11-01,Equities,344.95
TX_142187,USR_13964,2024-08-26,High-Yield Savings,1632.34
TX_142188,USR_13074,2024-10-16,Equities,186.96
TX_142189,USR_10853,2024-12-05,Crypto,196.26
TX_142190,USR_12661,2024-12-17,High-Yield Savings,299.97
TX_142191,USR_14289,2025-01-31,Crypto,176.77
TX_142192,USR_10829,2025-05-01,Robo-Advisory,368.17
TX_142193,USR_10692,2024-01-20,Robo-Advisory,953.65
TX_142194,USR_13616,2025-01-26,Robo-Advisory,393.38
TX_142195,USR_13162,2025-09-02,High-Yield Savings,2317.4
TX_142196,USR_12700,2024-08-12,High-Yield Savings,182.67
TX_142197,USR_11574,2025-10-26,Crypto,146.74
TX_142198,USR_12152,2025-09-07,Equities,274.01
TX_142199,USR_12146,2025-03-18,Crypto,62.48
TX_142200,USR_11551,2024-06-29,Robo-Advisory,77.92
TX_142201,USR_14679,2024-05-23,Equities,182.91
TX_142202,USR_14294,2024-04-11,High-Yield Savings,1210.48
TX_142203,USR_11620,2024-11-18,High-Yield Savings,1709.71
TX_142204,USR_14042,2025-07-03,Crypto,118.45
TX_142205,USR_13801,2024-08-12,Robo-Advisory,169.44
TX_142206,USR_13003,2024-05-23,Robo-Advisory,552.08
TX_142207,USR_13534,2024-12-16,Crypto,139.23
TX_142208,USR_14792,2024-12-29,Equities,875.47
TX_142209,USR_13244,2024-06-01,High-Yield Savings,669.46
TX_142210,USR_10435,2024-11-03,Equities,554.39
TX_142211,USR_11467,2025-09-10,Equities,1666.88
TX_142212,USR_13364,2025-04-01,Robo-Advisory,45.03
TX_142213,USR_11845,2024-09-27,Equities,607.9
TX_142214,USR_11534,2024-11-04,Robo-Advisory,416.67
TX_142215,USR_11490,2024-09-17,Crypto,18.32
TX_142216,USR_14270,2025-05-24,Equities,641.63
TX_142217,USR_13748,2025-06-08,High-Yield Savings,1112.75
TX_142218,USR_11021,2024-11-18,Crypto,60.43
TX_142219,USR_13818,2025-08-31,Robo-Advisory,146.86
TX_142220,USR_10169,2024-01-19,Crypto,159.98
TX_142221,USR_14835,2025-02-18,Crypto,116.61
TX_142222,USR_10700,2024-04-05,Crypto,381.12
TX_142223,USR_14541,2025-07-31,Crypto,542.45
TX_142224,USR_10950,2024-04-30,Equities,504.72
TX_142225,USR_11550,2024-07-26,High-Yield Savings,933.09
TX_142226,USR_13045,2025-01-04,Equities,652.22
TX_142227,USR_13837,2025-01-18,High-Yield Savings,108.32
TX_142228,USR_12618,2024-09-17,Equities,776.88
TX_142229,USR_13830,2024-12-23,Equities,55.54
TX_142230,USR_13009,2025-02-17,Crypto,160.1
TX_142231,USR_10297,2024-02-18,High-Yield Savings,405.95
TX_142232,USR_10509,2024-02-27,Crypto,369.17
TX_142233,USR_14882,2025-02-05,High-Yield Savings,547.68
TX_142234,USR_13749,2025-02-23,Crypto,46.61
TX_142235,USR_12681,2024-04-14,High-Yield Savings,3277.47
TX_142236,USR_11440,2025-07-21,Robo-Advisory,121.96
TX_142237,USR_13431,2024-06-09,Equities,363.44
TX_142238,USR_14788,2025-05-28,Crypto,149.54
TX_142239,USR_12173,2024-06-08,Crypto,221.36
TX_142240,USR_10448,2025-06-07,Crypto,179.14
TX_142241,USR_10633,2025-07-04,Robo-Advisory,32.25
TX_142242,USR_12057,2025-07-16,High-Yield Savings,5507.33
TX_142243,USR_11018,2025-10-07,High-Yield Savings,1889.28
TX_142244,USR_10714,2024-01-15,Crypto,155.59
TX_142245,USR_13074,2024-08-11,Equities,407.77
TX_142246,USR_10917,2024-10-27,Equities,2810.63
TX_142247,USR_10823,2024-09-27,Robo-Advisory,165.47
TX_142248,USR_14273,2024-04-12,Robo-Advisory,409.3
TX_142249,USR_12032,2024-09-24,High-Yield Savings,2847.67
TX_142250,USR_10598,2025-04-29,High-Yield Savings,231.64
TX_142251,USR_12364,2024-10-17,Robo-Advisory,349.62
TX_142252,USR_12300,2025-10-11,Robo-Advisory,490.19
TX_142253,USR_10002,2024-06-19,Crypto,91.81
TX_142254,USR_11991,2024-06-07,Crypto,194.08
TX_142255,USR_11926,2025-02-18,Crypto,30.73
TX_142256,USR_14146,2025-02-07,Equities,131.52
TX_142257,USR_13762,2025-01-02,High-Yield Savings,1606.08
TX_142258,USR_12714,2024-11-24,Crypto,24.49
TX_142259,USR_12827,2025-04-05,Crypto,48.98
TX_142260,USR_12472,2024-11-10,Crypto,52.12
TX_142261,USR_14215,2025-10-25,Robo-Advisory,277.4
TX_142262,USR_10617,2024-03-29,Robo-Advisory,419.05
TX_142263,USR_11393,2024-11-10,Crypto,201.42
TX_142264,USR_12464,2025-04-16,High-Yield Savings,3746.58
TX_142265,USR_11802,2024-03-13,Equities,173.65
TX_142266,USR_10163,2024-06-05,High-Yield Savings,1267.66
TX_142267,USR_11656,2024-11-25,Robo-Advisory,84.84
TX_142268,USR_12181,2024-03-26,Crypto,361.07
TX_142269,USR_10634,2025-03-04,Equities,1905.71
TX_142270,USR_10955,2025-09-21,High-Yield Savings,202.48
TX_142271,USR_12119,2024-09-20,Robo-Advisory,595.31
TX_142272,USR_12406,2025-02-18,Crypto,104.16
TX_142273,USR_14644,2025-03-01,High-Yield Savings,1608.39
TX_142274,USR_14196,2024-02-19,Crypto,211.69
TX_142275,USR_10718,2024-06-08,Equities,346.62
TX_142276,USR_11972,2025-10-07,Crypto,136.54
TX_142277,USR_13463,2025-05-12,Equities,131.33
TX_142278,USR_10994,2025-05-13,Equities,2007.14
TX_142279,USR_14616,2024-06-08,Equities,1612.38
TX_142280,USR_10836,2024-02-01,Robo-Advisory,1354.05
TX_142281,USR_13346,2025-03-02,Crypto,159.74
TX_142282,USR_12296,2024-10-14,Equities,1156.99
TX_142283,USR_10511,2025-10-02,High-Yield Savings,632.74
TX_142284,USR_12159,2024-04-14,High-Yield Savings,272.67
TX_142285,USR_11041,2025-06-06,High-Yield Savings,262.75
TX_142286,USR_13151,2024-01-12,High-Yield Savings,1486.97
TX_142287,USR_14802,2025-06-16,High-Yield Savings,5932.32
TX_142288,USR_14294,2024-10-03,Robo-Advisory,121.8
TX_142289,USR_10543,2025-10-11,Crypto,141.13
TX_142290,USR_14183,2024-05-16,High-Yield Savings,2075.9
TX_142291,USR_13503,2025-01-30,Equities,192.9
TX_142292,USR_10964,2025-06-13,Robo-Advisory,273.21
TX_142293,USR_12375,2025-05-03,Equities,103.73
TX_142294,USR_11921,2024-06-15,Crypto,192.47
TX_142295,USR_12869,2025-03-28,Equities,435.59
TX_142296,USR_10997,2025-01-23,High-Yield Savings,196.7
TX_142297,USR_14393,2024-08-23,Crypto,228.08
TX_142298,USR_10674,2024-11-22,Robo-Advisory,277.16
TX_142299,USR_10886,2025-04-27,Robo-Advisory,491.61
TX_142300,USR_12236,2024-08-08,Robo-Advisory,272.54
TX_142301,USR_14923,2024-12-28,High-Yield Savings,1198.71
TX_142302,USR_12297,2024-10-13,Robo-Advisory,82.16
TX_142303,USR_12273,2024-09-30,High-Yield Savings,424.6
TX_142304,USR_14219,2024-01-08,Crypto,299.55
TX_142305,USR_12013,2025-10-16,Robo-Advisory,322.93
TX_142306,USR_12352,2025-06-02,Equities,194.74
TX_142307,USR_14886,2024-06-11,High-Yield Savings,1345.7
TX_142308,USR_11859,2025-05-12,Equities,980.33
TX_142309,USR_14493,2024-02-05,Robo-Advisory,40.43
TX_142310,USR_12050,2024-03-17,Equities,327.98
TX_142311,USR_12043,2024-06-17,Robo-Advisory,560.7
TX_142312,USR_14105,2024-08-20,High-Yield Savings,1075.94
TX_142313,USR_14674,2025-06-06,Crypto,72.21
TX_142314,USR_12728,2025-01-14,Robo-Advisory,1113.73
TX_142315,USR_14292,2024-04-23,Crypto,59.75
TX_142316,USR_10441,2024-09-09,Crypto,128.09
TX_142317,USR_12062,2024-06-27,Equities,1803.57
TX_142318,USR_11583,2024-05-30,High-Yield Savings,810.53
TX_142319,USR_10625,2024-06-22,Robo-Advisory,624.45
TX_142320,USR_12563,2025-05-22,Robo-Advisory,169.58
TX_142321,USR_13350,2024-04-22,Crypto,35.7
TX_142322,USR_13127,2024-02-11,High-Yield Savings,510.64
TX_142323,USR_10958,2024-04-17,Robo-Advisory,118.72
TX_142324,USR_11038,2025-05-20,Crypto,442.02
TX_142325,USR_10090,2024-02-03,Equities,531.94
TX_142326,USR_12764,2025-10-08,Equities,413.09
TX_142327,USR_11517,2024-10-19,Equities,112.77
TX_142328,USR_14334,2025-04-27,High-Yield Savings,444.88
TX_142329,USR_13812,2025-10-30,Robo-Advisory,106.99
TX_142330,USR_11240,2025-03-15,Robo-Advisory,161.01
TX_142331,USR_10184,2024-08-11,Robo-Advisory,214.06
TX_142332,USR_10194,2024-01-05,Crypto,33.05
TX_142333,USR_10015,2024-01-15,Robo-Advisory,296.82
TX_142334,USR_13152,2025-09-21,Crypto,64.9
TX_142335,USR_13674,2024-04-18,High-Yield Savings,1147.38
TX_142336,USR_13633,2025-05-15,Equities,505.03
TX_142337,USR_14380,2025-07-10,Robo-Advisory,35.72
TX_142338,USR_10145,2025-07-19,Equities,237.23
TX_142339,USR_11439,2024-09-14,Crypto,47.33
TX_142340,USR_14068,2025-02-27,High-Yield Savings,197.57
TX_142341,USR_11898,2024-08-15,High-Yield Savings,2962.57
TX_142342,USR_13744,2025-01-19,Crypto,56.7
TX_142343,USR_11493,2024-01-16,Equities,688.06
TX_142344,USR_11898,2024-09-18,High-Yield Savings,5480.39
TX_142345,USR_12707,2024-07-26,Crypto,91.87
TX_142346,USR_14831,2024-12-25,High-Yield Savings,898.86
TX_142347,USR_14494,2025-03-06,High-Yield Savings,320.66
TX_142348,USR_10079,2024-03-16,Crypto,221.1
TX_142349,USR_14467,2025-04-29,High-Yield Savings,3357.8
TX_142350,USR_11185,2025-03-07,High-Yield Savings,3260.93
TX_142351,USR_13059,2025-05-28,High-Yield Savings,863.74
TX_142352,USR_13276,2025-03-20,Crypto,148.14
TX_142353,USR_13020,2024-05-18,Equities,907.57
TX_142354,USR_13934,2025-01-28,Equities,658.11
TX_142355,USR_14145,2024-04-07,Equities,252.73
TX_142356,USR_11437,2024-11-26,High-Yield Savings,3040.99
TX_142357,USR_12168,2025-09-26,Robo-Advisory,410.99
TX_142358,USR_13736,2025-09-01,Equities,906.54
TX_142359,USR_10457,2024-05-07,High-Yield Savings,358.48
TX_142360,USR_12273,2025-08-09,High-Yield Savings,936.45
TX_142361,USR_13331,2024-01-08,Equities,810.85
TX_142362,USR_12325,2025-10-11,Crypto,151.86
TX_142363,USR_12051,2024-04-05,Robo-Advisory,395.1
TX_142364,USR_11790,2025-11-22,High-Yield Savings,1537.32
TX_142365,USR_13375,2024-12-16,High-Yield Savings,106.68
TX_142366,USR_10150,2025-05-17,Equities,498.34
TX_142367,USR_12053,2024-09-16,Crypto,212.81
TX_142368,USR_13524,2024-09-15,Crypto,64.22
TX_142369,USR_11983,2025-03-04,Crypto,115.83
TX_142370,USR_11765,2025-06-25,High-Yield Savings,698.09
TX_142371,USR_13716,2024-03-15,Equities,402.78
TX_142372,USR_14000,2025-11-17,Crypto,421.67
TX_142373,USR_10921,2024-02-03,High-Yield Savings,883.16
TX_142374,USR_10954,2025-08-01,High-Yield Savings,570.07
TX_142375,USR_10084,2024-09-03,High-Yield Savings,1821.63
TX_142376,USR_10417,2024-11-08,Robo-Advisory,397.12
TX_142377,USR_14249,2024-08-21,Robo-Advisory,181.26
TX_142378,USR_12761,2025-02-28,High-Yield Savings,1988.0
TX_142379,USR_10705,2024-03-15,Crypto,10.63
TX_142380,USR_13341,2024-10-22,Equities,1404.79
TX_142381,USR_10372,2024-03-17,Equities,605.32
TX_142382,USR_11094,2025-03-28,Equities,568.77
TX_142383,USR_13273,2024-09-04,Crypto,221.53
TX_142384,USR_10903,2024-09-01,Robo-Advisory,106.47
TX_142385,USR_14864,2024-03-14,Crypto,37.29
TX_142386,USR_14316,2024-12-23,Crypto,305.83
TX_142387,USR_11182,2024-04-25,Equities,1318.39
TX_142388,USR_12285,2024-04-07,Robo-Advisory,287.46
TX_142389,USR_12898,2024-03-08,Robo-Advisory,218.55
TX_142390,USR_11753,2024-03-29,Equities,882.7
TX_142391,USR_12749,2025-02-09,Equities,621.78
TX_142392,USR_14489,2024-01-23,Equities,272.3
TX_142393,USR_11809,2025-02-11,High-Yield Savings,156.35
TX_142394,USR_12396,2025-06-06,Robo-Advisory,180.02
TX_142395,USR_10321,2024-02-03,High-Yield Savings,1544.22
TX_142396,USR_11203,2024-09-28,High-Yield Savings,2186.01
TX_142397,USR_13671,2024-06-02,Robo-Advisory,41.51
TX_142398,USR_14872,2025-03-07,Equities,498.78
TX_142399,USR_10125,2024-12-23,High-Yield Savings,179.9
TX_142400,USR_12421,2025-08-19,Crypto,10.82
TX_142401,USR_12762,2024-12-02,Crypto,369.86
TX_142402,USR_13690,2024-02-19,Robo-Advisory,123.41
TX_142403,USR_13159,2024-10-24,High-Yield Savings,395.47
TX_142404,USR_13597,2024-03-21,High-Yield Savings,244.09
TX_142405,USR_13314,2025-07-19,Crypto,222.49
TX_142406,USR_12577,2024-11-23,Equities,191.83
TX_142407,USR_14172,2024-03-27,Robo-Advisory,505.36
TX_142408,USR_14385,2025-05-24,High-Yield Savings,334.75
TX_142409,USR_12898,2024-10-29,Robo-Advisory,36.62
TX_142410,USR_13624,2024-10-08,Robo-Advisory,247.39
TX_142411,USR_12166,2025-05-04,High-Yield Savings,964.98
TX_142412,USR_11610,2024-03-23,Equities,658.89
TX_142413,USR_11918,2025-02-21,Crypto,153.11
